"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3288","When I set ""helpless-pig-37"" into Environment Code input field","","Thu Jan 29 21:49:02 GMT 2026","passed","Thu Jan 29 21:49:05 GMT 2026","","MWE_RS_036 - Complete a CM Work Order: Complete a CM Work Order","",""
"","4968","Then I click on ""ON HOLD"" button","","Thu Feb 05 18:18:20 GMT 2026","passed","Thu Feb 05 18:18:25 GMT 2026","","MWE_RS_057 - Capture Time For Other People: Capture Time For Other People","",""
"","0","hook:","","Mon Feb 02 13:07:06 GMT 2026","failed","Mon Feb 02 13:07:06 GMT 2026","","","",""
"","0","Then I click on ""REPAIR"" option","","Tue Feb 03 12:18:16 GMT 2026","skipped","Tue Feb 03 12:18:16 GMT 2026","","MWE_RS_006 - Create Follow On Work Order Add To Backlog: Create Follow On Work Order Add To Backlog","",""
"","4726","When I switch to the web view context","","Wed Jan 28 18:25:34 GMT 2026","passed","Wed Jan 28 18:25:39 GMT 2026","","MWE_RS_023 - Clear Local Data of application: Clear Local Data of application","",""
"","1","hook:","","Wed Feb 04 11:48:43 GMT 2026","failed","Wed Feb 04 11:48:43 GMT 2026","","","",""
"","1238","Then I click on ""PROBLEM CLASS"" option","","Thu Jan 29 20:15:02 GMT 2026","passed","Thu Jan 29 20:15:03 GMT 2026","","MWE_RS_013 - Add Failure Information to the current Work Order: Add Failure Information to the current Work Order","",""
"","2309","Then I click on ""PAUSE WORK ORDER"" button","","Fri Jan 30 11:03:57 GMT 2026","passed","Fri Jan 30 11:03:59 GMT 2026","","MWE_RS_022 - Check out Materials and make Reservations: Checkout Materials and make Reservations","",""
"","1840","Then I click on ""CAUSE CLASS"" option","","Wed Feb 04 11:55:28 GMT 2026","passed","Wed Feb 04 11:55:30 GMT 2026","","MWE_RS_006 - Create Follow On Work Order Add To Backlog: Create Follow On Work Order Add To Backlog","",""
"","1658","Then signIn option shows up","","Mon Feb 02 11:48:32 GMT 2026","passed","Mon Feb 02 11:48:33 GMT 2026","","MWE_RS_038 - Route Stop WO Descriptions are displayed alongside Route Stop ID as part of the task grouping heading: Route Stop WO Descriptions are displayed alongside Route Stop ID as part of the task grouping heading","",""
"","3303","Then ""Version"" text is displayed","","Wed Jan 28 17:17:14 GMT 2026","passed","Wed Jan 28 17:17:17 GMT 2026","","MWE_RS_027- View Application Details: Version, Environment and Licenses","",""
"","699","When I switch to the web view context","","Thu Jan 29 17:42:55 GMT 2026","passed","Thu Jan 29 17:42:56 GMT 2026","","MWE_RS_017 - Add Manual Time Entry: Add Manual Time Entry","",""
"","1503","Then I click on ""PROBLEM CLASS"" option","","Wed Feb 04 11:55:24 GMT 2026","passed","Wed Feb 04 11:55:26 GMT 2026","","MWE_RS_006 - Create Follow On Work Order Add To Backlog: Create Follow On Work Order Add To Backlog","",""
"","2149","Then I click on ""PAUSE"" button","","Mon Feb 02 11:54:16 GMT 2026","passed","Mon Feb 02 11:54:18 GMT 2026","","MWE_RS_038 - Route Stop WO Descriptions are displayed alongside Route Stop ID as part of the task grouping heading: Route Stop WO Descriptions are displayed alongside Route Stop ID as part of the task grouping heading","",""
"","2923","Then I click on ""All Updates"" sort by option and select ""Follow-Ons""","","Tue Feb 03 16:32:23 GMT 2026","passed","Tue Feb 03 16:32:26 GMT 2026","","MWE_RS_006 - Create Follow On Work Order Add To Backlog: Create Follow On Work Order Add To Backlog","",""
"","991","Then I click on ""SELECT OUTCOME"" option","","Fri Jan 30 11:03:53 GMT 2026","passed","Fri Jan 30 11:03:54 GMT 2026","","MWE_RS_022 - Check out Materials and make Reservations: Checkout Materials and make Reservations","",""
"","949","When I click at ""first"" WO","","Fri Jan 30 11:02:26 GMT 2026","passed","Fri Jan 30 11:02:27 GMT 2026","","MWE_RS_022 - Check out Materials and make Reservations: Checkout Materials and make Reservations","",""
"","2900","When I set ""helpless-pig-37"" into Environment Code input field","","Thu Feb 05 19:19:37 GMT 2026","passed","Thu Feb 05 19:19:40 GMT 2026","","MWE_RS_060 - Complete Work For Other People: Complete Work For Other People","",""
"","3053","Then I enter username as ""yinka.oludipe@keolisameydlr.co.uk""","","Thu Jan 29 17:42:56 GMT 2026","passed","Thu Jan 29 17:42:59 GMT 2026","","MWE_RS_017 - Add Manual Time Entry: Add Manual Time Entry","",""
"","362","Then I take a screenshot","","Fri Jan 30 11:04:24 GMT 2026","passed","Fri Jan 30 11:04:25 GMT 2026","","MWE_RS_022 - Check out Materials and make Reservations: Checkout Materials and make Reservations","",""
"","799","When I click at ""first"" WO","","Thu Jan 29 21:54:23 GMT 2026","passed","Thu Jan 29 21:54:24 GMT 2026","","MWE_RS_036 - Complete a CM Work Order: Complete a CM Work Order","",""
"","2100","Then I click on ""START WORK"" button","","Mon Feb 02 11:53:42 GMT 2026","passed","Mon Feb 02 11:53:44 GMT 2026","","MWE_RS_038 - Route Stop WO Descriptions are displayed alongside Route Stop ID as part of the task grouping heading: Route Stop WO Descriptions are displayed alongside Route Stop ID as part of the task grouping heading","",""
"","1806","Then signIn option shows up","","Wed Feb 04 11:39:57 GMT 2026","passed","Wed Feb 04 11:39:59 GMT 2026","","MWE_RS_055 - Reset Application: Reset Application","",""
"","754","When I set Region select field","","Thu Jan 29 12:05:07 GMT 2026","passed","Thu Jan 29 12:05:08 GMT 2026","","MWE_RS_002 - Start and Pause Work Order: Start and Pause Work Order","",""
"","3246","Then I enter username as ""yinka.oludipe@keolisameydlr.co.uk""","","Thu Jan 29 20:08:48 GMT 2026","passed","Thu Jan 29 20:08:51 GMT 2026","","MWE_RS_013 - Add Failure Information to the current Work Order: Add Failure Information to the current Work Order","",""
"","2192","Then I click on ""PAUSE WORK ORDER"" button","","Thu Jan 29 17:48:34 GMT 2026","passed","Thu Jan 29 17:48:36 GMT 2026","","MWE_RS_017 - Add Manual Time Entry: Add Manual Time Entry","",""
"","2765","Then I click on ""Replaced"" button","","Thu Feb 05 19:26:03 GMT 2026","passed","Thu Feb 05 19:26:06 GMT 2026","","MWE_RS_060 - Complete Work For Other People: Complete Work For Other People","",""
"","1077","When I switch to the web view context","","Wed Feb 04 11:48:51 GMT 2026","passed","Wed Feb 04 11:48:52 GMT 2026","","MWE_RS_006 - Create Follow On Work Order Add To Backlog: Create Follow On Work Order Add To Backlog","",""
"","3516","Then I click on ""Replaced"" button","","Thu Jan 29 20:15:14 GMT 2026","passed","Thu Jan 29 20:15:18 GMT 2026","","MWE_RS_013 - Add Failure Information to the current Work Order: Add Failure Information to the current Work Order","",""
"","1823","Then signIn option shows up","","Wed Feb 04 14:43:20 GMT 2026","passed","Wed Feb 04 14:43:22 GMT 2026","","MWE_RS_056 - Attach a Document to assigned Work Order and verify in Files tab: Attach a Document to assigned Work Order and verify in Files tab","",""
"","25003","Then I wait for page to load","","Thu Jan 29 17:32:25 GMT 2026","passed","Thu Jan 29 17:32:50 GMT 2026","","MWE_RS_011 - Complete an assigned Task: Complete an assigned Task on Work Order","",""
"","4828","Then signIn option shows up","","Fri Jan 30 14:05:27 GMT 2026","passed","Fri Jan 30 14:05:32 GMT 2026","","MWE_RS_026 - Sort By Filter in My Work List: Sort My Work List By Filter","",""
"","275317","And I see allow button","","Fri Jan 30 14:00:12 GMT 2026","passed","Fri Jan 30 14:04:47 GMT 2026","","MWE_RS_026 - Sort By Filter in My Work List: Sort My Work List By Filter","",""
"","1088","Then I navigate to ""back""","","Fri Jan 30 12:36:20 GMT 2026","passed","Fri Jan 30 12:36:21 GMT 2026","","MWE_RS_025 - Teams View for active users on Work Order: Teams View for Active Users on Work Order","",""
"","1259","When I press ""TASKS"" widget","","Thu Feb 05 19:27:09 GMT 2026","passed","Thu Feb 05 19:27:10 GMT 2026","","MWE_RS_060 - Complete Work For Other People: Complete Work For Other People","",""
"","275289","And I see allow button","","Mon Feb 02 12:58:52 GMT 2026","passed","Mon Feb 02 13:03:27 GMT 2026","","MWE_RS_021 - Asset Swap: Asset Swap","",""
"","3095","Then I enter username as ""yinka.oludipe@keolisameydlr.co.uk""","","Wed Feb 04 14:43:23 GMT 2026","passed","Wed Feb 04 14:43:26 GMT 2026","","MWE_RS_056 - Attach a Document to assigned Work Order and verify in Files tab: Attach a Document to assigned Work Order and verify in Files tab","",""
"","1361","When I set Region as ""Europe""","","Thu Feb 05 19:19:36 GMT 2026","passed","Thu Feb 05 19:19:37 GMT 2026","","MWE_RS_060 - Complete Work For Other People: Complete Work For Other People","",""
"","1753","Then signIn option shows up","","Wed Feb 04 10:25:32 GMT 2026","passed","Wed Feb 04 10:25:34 GMT 2026","","MWE_RS_050  - After refreshing environment synchronization screen appears: After refreshing environment synchronization screen appears","",""
"","1157","Then I navigate ""Work"" tab","","Mon Feb 02 11:53:46 GMT 2026","passed","Mon Feb 02 11:53:47 GMT 2026","","MWE_RS_038 - Route Stop WO Descriptions are displayed alongside Route Stop ID as part of the task grouping heading: Route Stop WO Descriptions are displayed alongside Route Stop ID as part of the task grouping heading","",""
"","2423","And I enter password as ""yo2026@@""","","Thu Jan 29 12:05:19 GMT 2026","passed","Thu Jan 29 12:05:21 GMT 2026","","MWE_RS_002 - Start and Pause Work Order: Start and Pause Work Order","",""
"","1779","Then The status of the work Order is in ""In Progress""","","Thu Jan 29 20:14:32 GMT 2026","passed","Thu Jan 29 20:14:34 GMT 2026","","MWE_RS_013 - Add Failure Information to the current Work Order: Add Failure Information to the current Work Order","",""
"","34","And I switch to native view context","","Thu Feb 05 18:12:12 GMT 2026","passed","Thu Feb 05 18:12:12 GMT 2026","","MWE_RS_057 - Capture Time For Other People: Capture Time For Other People","",""
"","862","When I press ""Tap to select Outbound Asset"" widget","","Mon Feb 02 13:04:06 GMT 2026","passed","Mon Feb 02 13:04:07 GMT 2026","","MWE_RS_021 - Asset Swap: Asset Swap","",""
"","5641","Then signIn option shows up","","Wed Jan 28 17:44:06 GMT 2026","passed","Wed Jan 28 17:44:12 GMT 2026","","MWE_RS_001 - Login and Logout from the Application: As a user, I can log into the secure area","",""
"","1547","Then I click on ""START ICON"" button","","Thu Jan 29 17:48:08 GMT 2026","passed","Thu Jan 29 17:48:10 GMT 2026","","MWE_RS_017 - Add Manual Time Entry: Add Manual Time Entry","",""
"","843","When I select the fourth item ""3000890"" from the search results","","Fri Jan 30 11:03:11 GMT 2026","passed","Fri Jan 30 11:03:12 GMT 2026","","MWE_RS_022 - Check out Materials and make Reservations: Checkout Materials and make Reservations","",""
"","0","hook:","","Thu Feb 05 18:43:36 GMT 2026","failed","Thu Feb 05 18:43:36 GMT 2026","","","",""
"","671","When I switch to the web view context","","Thu Jan 29 21:38:30 GMT 2026","passed","Thu Jan 29 21:38:30 GMT 2026","","MWE_RS_032 - Complete a CM Work Order with Task Assigned: Complete a CM Work Order with Task Assigned","",""
"","3993","Then I click on ""START WORK"" button","","Thu Feb 05 18:17:28 GMT 2026","passed","Thu Feb 05 18:17:32 GMT 2026","","MWE_RS_057 - Capture Time For Other People: Capture Time For Other People","",""
"","4267","Then I click on ""CFR001 - Coin Gate Not Opening"" button","","Thu Jan 29 20:15:03 GMT 2026","passed","Thu Jan 29 20:15:08 GMT 2026","","MWE_RS_013 - Add Failure Information to the current Work Order: Add Failure Information to the current Work Order","",""
"","1669","Then signIn option shows up","","Fri Jan 30 10:57:37 GMT 2026","passed","Fri Jan 30 10:57:39 GMT 2026","","MWE_RS_022 - Check out Materials and make Reservations: Checkout Materials and make Reservations","",""
"","24169","And I set ""Details"" value field to ""KAD MWE  1.13.0 TESTING""","","Thu Jan 29 21:55:46 GMT 2026","passed","Thu Jan 29 21:56:10 GMT 2026","","MWE_RS_036 - Complete a CM Work Order: Complete a CM Work Order","",""
"","953","Then I can connect to the Environment","","Thu Jan 29 20:26:54 GMT 2026","passed","Thu Jan 29 20:26:55 GMT 2026","","MWE_RS_015 - Return an Assigned Work Order: Return an Assigned Work Order","",""
"","678","When I set Region select field","","Thu Jan 29 12:30:51 GMT 2026","passed","Thu Jan 29 12:30:52 GMT 2026","","MWE_RS_003 - Add Comment: Add Comment to Work Order","",""
"","3665","Then I click on ""RETURN WORK ORDER"" button","","Thu Jan 29 20:32:37 GMT 2026","passed","Thu Jan 29 20:32:40 GMT 2026","","MWE_RS_015 - Return an Assigned Work Order: Return an Assigned Work Order","",""
"","3467","Then I click on ""ON HOLD"" button","","Thu Jan 29 20:15:53 GMT 2026","passed","Thu Jan 29 20:15:56 GMT 2026","","MWE_RS_013 - Add Failure Information to the current Work Order: Add Failure Information to the current Work Order","",""
"","3860","Then I click on ""Assign to Backlog"" button","","Wed Feb 04 11:54:52 GMT 2026","passed","Wed Feb 04 11:54:56 GMT 2026","","MWE_RS_006 - Create Follow On Work Order Add To Backlog: Create Follow On Work Order Add To Backlog","",""
"","1059","When I click on ""Reject"" button","","Wed Jan 28 17:16:45 GMT 2026","passed","Wed Jan 28 17:16:46 GMT 2026","","MWE_RS_027- View Application Details: Version, Environment and Licenses","",""
"","0","Then I take a screenshot","","Thu Jan 29 16:04:10 GMT 2026","skipped","Thu Jan 29 16:04:10 GMT 2026","","MWE_RS_012 - Change Location on Work Order: Change Location on Work Order","",""
"","1902","Then I select ""BED WORKSHOP"" location","","Mon Feb 02 13:05:06 GMT 2026","passed","Mon Feb 02 13:05:08 GMT 2026","","MWE_RS_021 - Asset Swap: Asset Swap","",""
"","1949","Then I click on ""PAUSE"" button","","Mon Feb 02 13:35:52 GMT 2026","passed","Mon Feb 02 13:35:54 GMT 2026","","MWE_RS_029 - Child Work Order: Child Work Order","",""
"","568","Given I am on the Init page","","Thu Feb 05 19:19:35 GMT 2026","passed","Thu Feb 05 19:19:35 GMT 2026","","MWE_RS_060 - Complete Work For Other People: Complete Work For Other People","",""
"","2062","Then I click on ""PAUSE"" button","","Mon Feb 02 13:06:31 GMT 2026","passed","Mon Feb 02 13:06:33 GMT 2026","","MWE_RS_021 - Asset Swap: Asset Swap","",""
"","19","And I switch to native view context","","Wed Feb 04 14:43:31 GMT 2026","passed","Wed Feb 04 14:43:32 GMT 2026","","MWE_RS_056 - Attach a Document to assigned Work Order and verify in Files tab: Attach a Document to assigned Work Order and verify in Files tab","",""
"","1500","Given I am on the Init page","","Wed Feb 04 11:39:49 GMT 2026","passed","Wed Feb 04 11:39:51 GMT 2026","","MWE_RS_055 - Reset Application: Reset Application","",""
"","2810","Then I click on ""ON HOLD"" button","","Mon Feb 02 13:06:34 GMT 2026","passed","Mon Feb 02 13:06:37 GMT 2026","","MWE_RS_021 - Asset Swap: Asset Swap","",""
"","1","hook:","","Thu Jan 29 16:04:10 GMT 2026","failed","Thu Jan 29 16:04:10 GMT 2026","","","",""
"","23","And I switch to native view context","","Thu Jan 29 20:08:57 GMT 2026","passed","Thu Jan 29 20:08:57 GMT 2026","","MWE_RS_013 - Add Failure Information to the current Work Order: Add Failure Information to the current Work Order","",""
"","942","Then WO page is ""Shown""","","Mon Feb 02 11:53:39 GMT 2026","passed","Mon Feb 02 11:53:40 GMT 2026","","MWE_RS_038 - Route Stop WO Descriptions are displayed alongside Route Stop ID as part of the task grouping heading: Route Stop WO Descriptions are displayed alongside Route Stop ID as part of the task grouping heading","",""
"","1405","When I click on ""Reject"" button","","Thu Jan 29 12:36:09 GMT 2026","passed","Thu Jan 29 12:36:11 GMT 2026","","MWE_RS_003 - Add Comment: Add Comment to Work Order","",""
"","24","And I switch to native view context","","Fri Jan 30 10:57:48 GMT 2026","passed","Fri Jan 30 10:57:48 GMT 2026","","MWE_RS_022 - Check out Materials and make Reservations: Checkout Materials and make Reservations","",""
"","619","Given I am on the Init page","","Thu Jan 29 21:48:59 GMT 2026","passed","Thu Jan 29 21:49:00 GMT 2026","","MWE_RS_036 - Complete a CM Work Order: Complete a CM Work Order","",""
"","1314","Then The status of the work Order is in ""In Progress""","","Thu Jan 29 21:54:30 GMT 2026","passed","Thu Jan 29 21:54:31 GMT 2026","","MWE_RS_036 - Complete a CM Work Order: Complete a CM Work Order","",""
"","2821","Then I click on ""PERMANENT FIX"" button","","Thu Feb 05 19:28:35 GMT 2026","passed","Thu Feb 05 19:28:38 GMT 2026","","MWE_RS_060 - Complete Work For Other People: Complete Work For Other People","",""
"","2365","Then I click on """" button","","Thu Jan 29 18:51:02 GMT 2026","passed","Thu Jan 29 18:51:04 GMT 2026","","MWE_RS_010 - Fail an assigned Task: Fail an assigned Task on Work Order","",""
"","1394","Then The status of the work Order is in ""In Progress""","","Thu Jan 29 17:48:11 GMT 2026","passed","Thu Jan 29 17:48:13 GMT 2026","","MWE_RS_017 - Add Manual Time Entry: Add Manual Time Entry","",""
"","1875","Then I click on ""PAUSE ICON"" button","","Thu Jan 29 21:46:55 GMT 2026","passed","Thu Jan 29 21:46:57 GMT 2026","","MWE_RS_032 - Complete a CM Work Order with Task Assigned: Complete a CM Work Order with Task Assigned","",""
"","2921","When I set ""helpless-pig-37"" into Environment Code input field","","Fri Jan 30 12:30:32 GMT 2026","passed","Fri Jan 30 12:30:35 GMT 2026","","MWE_RS_025 - Teams View for active users on Work Order: Teams View for Active Users on Work Order","",""
"","930","When I click at ""first"" WO","","Thu Feb 05 19:24:55 GMT 2026","passed","Thu Feb 05 19:24:56 GMT 2026","","MWE_RS_060 - Complete Work For Other People: Complete Work For Other People","",""
"","657","When I switch to the web view context","","Fri Jan 30 14:00:03 GMT 2026","passed","Fri Jan 30 14:00:03 GMT 2026","","MWE_RS_026 - Sort By Filter in My Work List: Sort My Work List By Filter","",""
"","2499","And I enter password as ""yo2026@@""","","Thu Feb 05 18:12:06 GMT 2026","passed","Thu Feb 05 18:12:09 GMT 2026","","MWE_RS_057 - Capture Time For Other People: Capture Time For Other People","",""
"","1290","Then I click on ""CONFIRM"" button","","Thu Jan 29 17:48:24 GMT 2026","passed","Thu Jan 29 17:48:26 GMT 2026","","MWE_RS_017 - Add Manual Time Entry: Add Manual Time Entry","",""
"","1840","When I click on ""Complete"" button","","Thu Feb 05 19:28:32 GMT 2026","passed","Thu Feb 05 19:28:34 GMT 2026","","MWE_RS_060 - Complete Work For Other People: Complete Work For Other People","",""
"","641","When I switch to the web view context","","Thu Jan 29 12:30:59 GMT 2026","passed","Thu Jan 29 12:31:00 GMT 2026","","MWE_RS_003 - Add Comment: Add Comment to Work Order","",""
"","624","Given I am on the Init page","","Mon Feb 02 12:58:34 GMT 2026","passed","Mon Feb 02 12:58:35 GMT 2026","","MWE_RS_021 - Asset Swap: Asset Swap","",""
"","269","Then I take a screenshot","","Thu Jan 29 12:11:24 GMT 2026","passed","Thu Jan 29 12:11:25 GMT 2026","","MWE_RS_002 - Start and Pause Work Order: Start and Pause Work Order","",""
"","1409","Then The status of the work Order is in ""In Progress""","","Thu Jan 29 12:10:47 GMT 2026","passed","Thu Jan 29 12:10:49 GMT 2026","","MWE_RS_002 - Start and Pause Work Order: Start and Pause Work Order","",""
"","1150","Then I navigate ""Work"" tab","","Fri Jan 30 11:03:01 GMT 2026","passed","Fri Jan 30 11:03:03 GMT 2026","","MWE_RS_022 - Check out Materials and make Reservations: Checkout Materials and make Reservations","",""
"","2919","When I set ""helpless-pig-37"" into Environment Code input field","","Thu Feb 05 18:37:17 GMT 2026","passed","Thu Feb 05 18:37:20 GMT 2026","","MWE_RS_059 - Return Work For Other People: Return Work For Other People","",""
"","3317","Then ""Environment"" text is displayed","","Wed Jan 28 17:17:43 GMT 2026","passed","Wed Jan 28 17:17:46 GMT 2026","","MWE_RS_027- View Application Details: Version, Environment and Licenses","",""
"","1908","Then I click on ""START ICON"" button","","Thu Jan 29 12:10:44 GMT 2026","passed","Thu Jan 29 12:10:45 GMT 2026","","MWE_RS_002 - Start and Pause Work Order: Start and Pause Work Order","",""
"","1752","When I click on ""SIGN & COMPLETE"" button","","Thu Jan 29 21:46:51 GMT 2026","passed","Thu Jan 29 21:46:53 GMT 2026","","MWE_RS_032 - Complete a CM Work Order with Task Assigned: Complete a CM Work Order with Task Assigned","",""
"","2307","Then I click on ""Compliance Date"" sort by option and select ""Status""","","Fri Jan 30 14:05:17 GMT 2026","passed","Fri Jan 30 14:05:20 GMT 2026","","MWE_RS_026 - Sort By Filter in My Work List: Sort My Work List By Filter","",""
"","2511","And I enter password as ""yo2026@@""","","Fri Jan 30 10:57:43 GMT 2026","passed","Fri Jan 30 10:57:45 GMT 2026","","MWE_RS_022 - Check out Materials and make Reservations: Checkout Materials and make Reservations","",""
"","3300","Then I enter username as ""yinka.oludipe@keolisameydlr.co.uk""","","Wed Feb 04 11:48:52 GMT 2026","passed","Wed Feb 04 11:48:55 GMT 2026","","MWE_RS_006 - Create Follow On Work Order Add To Backlog: Create Follow On Work Order Add To Backlog","",""
"","2276","Then I click on ""SAVE"" button","","Thu Jan 29 21:55:12 GMT 2026","passed","Thu Jan 29 21:55:14 GMT 2026","","MWE_RS_036 - Complete a CM Work Order: Complete a CM Work Order","",""
"","627","When I set Region select field","","Wed Feb 04 11:48:43 GMT 2026","passed","Wed Feb 04 11:48:44 GMT 2026","","MWE_RS_006 - Create Follow On Work Order Add To Backlog: Create Follow On Work Order Add To Backlog","",""
"","980","Then I navigate ""Work"" tab","","Thu Feb 05 19:25:26 GMT 2026","passed","Thu Feb 05 19:25:27 GMT 2026","","MWE_RS_060 - Complete Work For Other People: Complete Work For Other People","",""
"","1472","When I set Region as ""Europe""","","Mon Feb 02 13:30:24 GMT 2026","passed","Mon Feb 02 13:30:26 GMT 2026","","MWE_RS_029 - Child Work Order: Child Work Order","",""
"","600","When I set Region select field","","Mon Feb 02 12:58:35 GMT 2026","passed","Mon Feb 02 12:58:35 GMT 2026","","MWE_RS_021 - Asset Swap: Asset Swap","",""
"","334","Given I am on the Init page","","Fri Jan 30 13:59:55 GMT 2026","passed","Fri Jan 30 13:59:55 GMT 2026","","MWE_RS_026 - Sort By Filter in My Work List: Sort My Work List By Filter","",""
"","1788","Then I click on ""MORE ACTION ICON"" button","","Thu Jan 29 21:44:33 GMT 2026","passed","Thu Jan 29 21:44:35 GMT 2026","","MWE_RS_032 - Complete a CM Work Order with Task Assigned: Complete a CM Work Order with Task Assigned","",""
"","527","Then WO page is ""Shown""","","Thu Jan 29 12:36:12 GMT 2026","passed","Thu Jan 29 12:36:12 GMT 2026","","MWE_RS_003 - Add Comment: Add Comment to Work Order","",""
"","1452","Then I click on ""ADD TO LIST"" button","","Fri Jan 30 11:03:13 GMT 2026","passed","Fri Jan 30 11:03:14 GMT 2026","","MWE_RS_022 - Check out Materials and make Reservations: Checkout Materials and make Reservations","",""
"","1747","Then I click on ""ADD COMMENT"" button","","Thu Jan 29 21:55:16 GMT 2026","passed","Thu Jan 29 21:55:17 GMT 2026","","MWE_RS_036 - Complete a CM Work Order: Complete a CM Work Order","",""
"","916","Then I navigate to ""back""","","Mon Feb 02 13:36:49 GMT 2026","passed","Mon Feb 02 13:36:50 GMT 2026","","MWE_RS_029 - Child Work Order: Child Work Order","",""
"","436","Given I am on the Init page","","Thu Jan 29 21:38:22 GMT 2026","passed","Thu Jan 29 21:38:22 GMT 2026","","MWE_RS_032 - Complete a CM Work Order with Task Assigned: Complete a CM Work Order with Task Assigned","",""
"","5408","Then I click on ""START ICON"" button","","Fri Jan 30 11:02:53 GMT 2026","passed","Fri Jan 30 11:02:58 GMT 2026","","MWE_RS_022 - Check out Materials and make Reservations: Checkout Materials and make Reservations","",""
"","486","Then The Worklist page is open","","Wed Feb 04 11:45:12 GMT 2026","passed","Wed Feb 04 11:45:13 GMT 2026","","MWE_RS_055 - Reset Application: Reset Application","",""
"","277658","And I see allow button","","Thu Jan 29 21:38:39 GMT 2026","passed","Thu Jan 29 21:43:16 GMT 2026","","MWE_RS_032 - Complete a CM Work Order with Task Assigned: Complete a CM Work Order with Task Assigned","",""
"","2867","Then I click on ""Coin Stuck In Slot"" button","","Thu Feb 05 19:25:59 GMT 2026","passed","Thu Feb 05 19:26:02 GMT 2026","","MWE_RS_060 - Complete Work For Other People: Complete Work For Other People","",""
"","0","hook:","","Thu Jan 29 21:56:49 GMT 2026","failed","Thu Jan 29 21:56:49 GMT 2026","","","",""
"","1541","Then signIn option shows up","","Fri Jan 30 12:30:36 GMT 2026","passed","Fri Jan 30 12:30:38 GMT 2026","","MWE_RS_025 - Teams View for active users on Work Order: Teams View for Active Users on Work Order","",""
"","408","Then The Worklist page is open","","Mon Feb 02 13:36:50 GMT 2026","passed","Mon Feb 02 13:36:51 GMT 2026","","MWE_RS_029 - Child Work Order: Child Work Order","",""
"","4214","Then I click on ""Dirty"" button","","Thu Feb 05 19:08:37 GMT 2026","passed","Thu Feb 05 19:08:41 GMT 2026","","MWE_RS_060 - Complete Work For Other People: Complete Work For Other People","",""
"","1385","When I set Region as ""Europe""","","Thu Jan 29 17:42:48 GMT 2026","passed","Thu Jan 29 17:42:49 GMT 2026","","MWE_RS_017 - Add Manual Time Entry: Add Manual Time Entry","",""
"","393","Then The Worklist page is open","","Fri Jan 30 11:04:26 GMT 2026","passed","Fri Jan 30 11:04:26 GMT 2026","","MWE_RS_022 - Check out Materials and make Reservations: Checkout Materials and make Reservations","",""
"","3273","Then I enter username as ""yinka.oludipe@keolisameydlr.co.uk""","","Thu Jan 29 18:44:40 GMT 2026","passed","Thu Jan 29 18:44:44 GMT 2026","","MWE_RS_010 - Fail an assigned Task: Fail an assigned Task on Work Order","",""
"","1375","When I set Region as ""Europe""","","Wed Feb 04 10:25:27 GMT 2026","passed","Wed Feb 04 10:25:28 GMT 2026","","MWE_RS_050  - After refreshing environment synchronization screen appears: After refreshing environment synchronization screen appears","",""
"","1070","Then I can connect to the Environment","","Wed Feb 04 14:43:19 GMT 2026","passed","Wed Feb 04 14:43:20 GMT 2026","","MWE_RS_056 - Attach a Document to assigned Work Order and verify in Files tab: Attach a Document to assigned Work Order and verify in Files tab","",""
"","465","Then The Worklist page is open","","Mon Feb 02 11:53:37 GMT 2026","passed","Mon Feb 02 11:53:38 GMT 2026","","MWE_RS_038 - Route Stop WO Descriptions are displayed alongside Route Stop ID as part of the task grouping heading: Route Stop WO Descriptions are displayed alongside Route Stop ID as part of the task grouping heading","",""
"","285065","And I see allow button","","Thu Jan 29 18:44:49 GMT 2026","passed","Thu Jan 29 18:49:34 GMT 2026","","MWE_RS_010 - Fail an assigned Task: Fail an assigned Task on Work Order","",""
"","2773","And I click on ""Sign In"" button","","Thu Jan 29 12:31:05 GMT 2026","passed","Thu Jan 29 12:31:08 GMT 2026","","MWE_RS_003 - Add Comment: Add Comment to Work Order","",""
"","3466","Then I click on ""START WORK"" button","","Thu Jan 29 16:03:52 GMT 2026","passed","Thu Jan 29 16:03:56 GMT 2026","","MWE_RS_012 - Change Location on Work Order: Change Location on Work Order","",""
"","324","Given I am on the Init page","","Wed Feb 04 14:43:14 GMT 2026","passed","Wed Feb 04 14:43:14 GMT 2026","","MWE_RS_056 - Attach a Document to assigned Work Order and verify in Files tab: Attach a Document to assigned Work Order and verify in Files tab","",""
"","548","When I set Region select field","","Fri Jan 30 12:30:30 GMT 2026","passed","Fri Jan 30 12:30:31 GMT 2026","","MWE_RS_025 - Teams View for active users on Work Order: Teams View for Active Users on Work Order","",""
"","970","When I click at ""first"" WO","","Thu Jan 29 16:03:47 GMT 2026","passed","Thu Jan 29 16:03:48 GMT 2026","","MWE_RS_012 - Change Location on Work Order: Change Location on Work Order","",""
"","2706","And I click on ""Sign In"" button","","Wed Feb 04 11:48:58 GMT 2026","passed","Wed Feb 04 11:49:00 GMT 2026","","MWE_RS_006 - Create Follow On Work Order Add To Backlog: Create Follow On Work Order Add To Backlog","",""
